Iup5,Idn5,Iup10,Idn10
0.0,-0.0,0.0,-0.0
145.22238904908116,69.81367740789764,220.38466789758232,86.83084800466045
74.90432276422372,57.13076266944449,145.2496522261258,69.81374314466274
37.9473827373236,36.607644466846246,74.9314940858312,57.13089713482834
18.881644910742747,17.98439388255686,37.97374591032599,36.608503046064335
9.220422845936485,8.904001068048848,18.906895089106584,17.985192293592313
4.43388486387519,4.422971987620005,9.244640861146443,8.904756512643125
2.220666606460265,2.1972943065308,4.452752546856837,4.423694419686266
1.1106994437867939,1.0883794172913863,2.2391817952610564,2.197988715323879
0.5538900145179455,0.5351297550381595,1.1287798503984992,1.0890485749849035
0.2765021296058537,0.2590281383305252,0.5714991343488246,0.5357753896331909
0.1382967535187039,0.1213220390578297,0.2933708634734862,0.2596514191311573
0.06918010920908345,0.052761903552454664,0.15459887185298155,0.12192394985602291
0.034618410845310414,0.0187546718575521,0.08492933788484242,0.053343175397114195
0.0173367586922505,0.0020121597228731102,0.04983075781471681,0.019316085216900383
0.008695817038536252,-0.006107511340244674,0.03202922166208051,0.002554363768958197
0.004375331627705156,-0.009924410359617209,0.022885345505413792,-0.0055838617131137944
0.0022152000699658127,-0.011598191646483248,0.01807867824505104,-0.00941872420778247
0.0011351700834039938,-0.012208347968929067,0.015448604378641448,-0.011109872562599802
0.0005952771653202321,-0.012294337841029155,0.013914473324911202,-0.01173680874148074
0.000325389140830603,-0.012125622251344982,0.01293569018096816,-0.011839015704087385
0.00019051578568868522,-0.011836689282558453,0.012241716327306293,-0.011685974563421365
0.00012315554468294654,-0.011494518755746917,0.01169703275228888,-0.011412182053935334
8.954146057797412e-5,-0.011132393321772202,0.011233646681252365,-0.011084649364376954
7.277902238187168e-5,-0.01076671155694652,0.010817343500754322,-0.010736661357164192
6.450017595907708e-5,-0.010405473528684709,0.01043078816635131,-0.010384635861920092
6.041586872046465e-5,-0.010052466516965123,0.010065122486146296,-0.010036592412245263
5.843573015967662e-5,-0.00970938977291349,0.009715718097492387,-0.009696338178344203
5.7506947926161835e-5,-0.009376909086454291,0.009380065688935183,-0.00936556642701491
5.710203161196881e-5,-0.009055139310930733,0.009056723028839796,-0.009044960597215919
5.6968249391410654e-5,-0.008743997973214816,0.008744791829863171,-0.008734674988361826
5.6954992035748054e-5,-0.008443254029450181,0.008443656516868021,-0.008434596627305719
5.69990261845794e-5,-0.008152637560882952,0.00815283071640548,-0.008144579682560571
5.708034405527556e-5,-0.007871815110948649,0.007871914345461285,-0.007864281811975037
5.716458652839064e-5,-0.007600496798382611,0.007600554158340138,-0.007593440867710302
5.72624036137662e-5,-0.007338395261831804,0.007338387907721296,-0.0073317773953355024
5.736483188408578e-5,-0.007085176925392098,0.007085195005702368,-0.007078958391122495
5.746708068808944e-5,-0.006840564192237212,0.0068405718041408105,-0.006834723126045002
5.756421691262896e-5,-0.006604273943186361,0.00660427704018137,-0.006598781769047073
5.765505308547541e-5,-0.006376005502130514,0.006376030062695639,-0.0063708634392597215
5.774661160361179e-5,-0.006155561216234446,0.006155561255198886,-0.006150701750916112
5.783256482781481e-5,-0.005942608310752411,0.005942608985659528,-0.00593803699842544
5.792779888330142e-5,-0.005736921833440624,0.0057369219994963345,-0.005732619595529943
5.800933783739972e-5,-0.0055382583471131844,0.005538258451332743,-0.005534208970035262
5.80641214998142e-5,-0.005346383497749052,0.005346384243614479,-0.005342569430588303
5.8154941462039254e-5,-0.00516106578479445,0.005161067374422723,-0.005157475787562837
5.822016305515649e-5,-0.004982084388137204,0.00498208476245519,-0.004978705052543441
5.831620803961056e-5,-0.0048092275549878,0.004809235908556802,-0.004806047262216361
5.8393848928737475e-5,-0.004642306505247271,0.004642304965783503,-0.004639300656461228
5.844296109893554e-5,-0.004481085794214494,0.004481082136051983,-0.004478261606780396
5.852388183888106e-5,-0.004325392857334046,0.004325390440890397,-0.004322707861575396
5.8607453383849937e-5,-0.004175029197005747,0.004175029197005747,-0.004172522182257453
5.865796488436175e-5,-0.00402982778270032,0.00402982778270032,-0.004027469332977195
5.8718631160231104e-5,-0.003889585287865047,0.003889585287865047,-0.003887389523487815
5.877448578471735e-5,-0.003754205878356711,0.003754205878356711,-0.0037521115344207293
5.882980242288985e-5,-0.0036234425680275405,0.0036234425680275405,-0.003621474216990635
5.8884754852610114e-5,-0.003497162780933527,0.003497162780933527,-0.0034953246913470536
5.89389830507136e-5,-0.003375270837241832,0.003375270837241832,-0.003373486852814845
5.8990362438421705e-5,-0.003257508885178839,0.003257508885178839,-0.003255876682892736
5.90115070424563e-5,-0.0031438452934158426,0.0031438452934158426,-0.003142293487809768
5.909019300087151e-5,-0.0030340693779148595,0.0030340693779148595,-0.0030326034990654643
5.9126598667059315e-5,-0.002928072208192692,0.002928072208192692,-0.0029266961047667633
5.916648367786754e-5,-0.0028257358746734706,0.0028257358746734706,-0.002824405194027676
5.920276396226723e-5,-0.002726902761558933,0.002726902761558933,-0.002725676988141158
5.923675644166766e-5,-0.002631481681156277,0.002631481681156277,-0.002630324779550926
