alpha,nu,phi_k,muxi,sigmaxi,a,wss,els
0.25,0.6,2.4,0.37375,0.03752776749732568,0.001,1.3849504402530248,25.24163543649215
0.25,0.6,2.4,0.37375,0.046909709371657095,0.001,1.3846968388730376,20.517615289150207
0.25,0.6,2.4,0.37375,0.05629165124598852,0.001,1.3842412868968539,17.762011696884265
0.25,0.6,2.4,0.37375,0.06567359312031994,0.001,1.3839387178290008,15.323914916201206
0.25,0.6,2.4,0.37375,0.07505553499465135,0.001,1.3836932321459445,13.398799291556026
0.25,0.6,2.4,0.37375,0.08443747686898277,0.001,1.3834703180773862,11.91239169816319
0.25,0.6,2.4,0.37375,0.09381941874331419,0.001,1.3832433319191577,10.730991917224763
0.25,0.6,2.4,0.37375,0.10320136061764561,0.001,1.3830052624313274,9.725437814809517
0.25,0.6,2.4,0.37375,0.11258330249197704,0.001,1.3827479247337213,8.918869176926695
0.25,0.6,2.4,0.37375,0.12196524436630846,0.001,1.3824756425829845,8.205069831468064
0.25,0.6,2.4,0.37375,0.13134718624063987,0.001,1.3825966906242657,7.705432348950622
0.25,0.6,2.4,0.37375,0.1407291281149713,0.001,1.3841728813435212,7.209526999303453
0.25,0.6,2.4,0.37375,0.1501110699893027,0.001,1.3865498183036145,6.76433893248733
0.25,0.6,2.4,0.37375,0.15949301186363413,0.001,1.389495965362084,6.432137727418813
0.25,0.6,2.4,0.37375,0.16887495373796554,0.001,1.3928749746096223,6.0641590892871005
0.25,0.6,2.4,0.37375,0.17825689561229696,0.001,1.3964743086229578,5.758932392717921
0.25,0.6,2.4,0.37375,0.18763883748662838,0.001,1.4001588396141407,5.379120078179608
0.25,0.6,2.4,0.37375,0.1970207793609598,0.001,1.4039062166171297,5.061966749853747
0.25,0.6,2.4,0.37375,0.20640272123529121,0.001,1.4080384566775097,4.76269356204223
0.25,0.6,2.4,0.37375,0.21578466310962263,0.001,1.414288627239861,4.788503995185642
0.25,0.6,2.4,0.37375,0.22516660498395408,0.001,1.4199616289403574,4.476514937176954
0.25,0.6,2.4,0.37375,0.2345485468582855,0.001,1.4245097625556962,4.219639183654105
0.25,0.6,2.4,0.37375,0.2439304887326169,0.001,1.4285376066250455,4.131271946986499
0.25,0.6,2.4,0.37375,0.2533124306069483,0.001,1.4322724099784867,3.836167037657522
0.25,0.6,2.4,0.37375,0.26269437248127975,0.001,1.4358136712188345,3.6675418802910498
0.25,0.6,2.4,0.37375,0.27207631435561114,0.001,1.4391803323226937,3.5580671024308423
0.25,0.6,2.4,0.37375,0.2814582562299426,0.001,1.4423387643919436,3.7703385660770854
0.25,0.6,2.4,0.37375,0.290840198104274,0.001,1.4453495237337795,3.642384665558522
0.25,0.6,2.4,0.37375,0.3002221399786054,0.001,1.448278966157057,3.506077961969977
0.25,0.6,2.4,0.37375,0.30960408185293686,0.001,1.4510618382631078,3.4820011629122383
0.25,0.6,2.4,0.37375,0.31898602372726825,0.001,1.4537239202218697,3.3878011533977306
0.25,0.6,2.4,0.37375,0.3283679656015997,0.001,1.4563000410500406,3.316560801127555
0.25,0.6,2.4,0.37375,0.3377499074759311,0.001,1.458724885053827,3.402524166807247
0.25,0.6,2.4,0.37375,0.34713184935026253,0.001,1.4610640866470472,3.340024815715812
0.25,0.6,2.4,0.37375,0.3565137912245939,0.001,1.4632711848214086,3.2723062315414913
0.25,0.6,2.4,0.37375,0.36589573309892537,0.001,1.4654145771263567,3.2158155313593366
0.25,0.6,2.4,0.37375,0.37527767497325676,0.001,1.4674231545068361,3.350717578774371
0.25,0.6,2.4,0.39,0.00938194187433142,0.001,1.3802868368741323,83.72356163722449
0.25,0.6,2.4,0.39,0.01876388374866284,0.001,1.3806545089692792,48.598658285686966
0.25,0.6,2.4,0.39,0.02814582562299426,0.001,1.3807720030201671,33.80426605859113
0.25,0.6,2.4,0.39,0.03752776749732568,0.001,1.3809095570178413,25.75401780564526
0.25,0.6,2.4,0.39,0.046909709371657095,0.001,1.3805246276953083,20.969038140592517
0.25,0.6,2.4,0.39,0.05629165124598852,0.001,1.3801432150457673,18.116618580916583
0.25,0.6,2.4,0.39,0.06567359312031994,0.001,1.3799381641820725,15.632659986563999
0.25,0.6,2.4,0.39,0.07505553499465135,0.001,1.3797947891493012,13.673164598618989
0.25,0.6,2.4,0.39,0.08443747686898277,0.001,1.3796796682048205,12.155398140110469
0.25,0.6,2.4,0.39,0.09381941874331419,0.001,1.379564029472093,10.957544115927085
0.25,0.6,2.4,0.39,0.10320136061764561,0.001,1.3794380158748196,9.931843542039417
0.25,0.6,2.4,0.39,0.11258330249197704,0.001,1.3792914158998468,9.109117261919149
0.25,0.6,2.4,0.39,0.12196524436630846,0.001,1.379126576686877,8.379353170925016
0.25,0.6,2.4,0.39,0.13134718624063987,0.001,1.3789418539792409,7.775198591034783
0.25,0.6,2.4,0.39,0.1407291281149713,0.001,1.3793641354467072,7.331837594529938
0.25,0.6,2.4,0.39,0.1501110699893027,0.001,1.381072410206692,6.907549197391393
0.25,0.6,2.4,0.39,0.15949301186363413,0.001,1.3834918455918512,6.487300216825497
0.25,0.6,2.4,0.39,0.16887495373796554,0.001,1.3864153335930012,6.117757768890935
0.25,0.6,2.4,0.39,0.17825689561229696,0.001,1.3897221140906697,5.912357601587512
0.25,0.6,2.4,0.39,0.18763883748662838,0.001,1.3932622008809825,5.55299831013423
0.25,0.6,2.4,0.39,0.1970207793609598,0.001,1.396876633355582,5.2446675066345225
0.25,0.6,2.4,0.39,0.20640272123529121,0.001,1.4006046600115305,4.930685676305209
0.25,0.6,2.4,0.39,0.21578466310962263,0.001,1.404695986119965,4.649749359927305
0.25,0.6,2.4,0.39,0.22516660498395408,0.001,1.4105903885303737,4.488410684237056
0.25,0.6,2.4,0.39,0.2345485468582855,0.001,1.416271773198419,4.391374989070241
0.25,0.6,2.4,0.39,0.2439304887326169,0.001,1.4208829626846653,4.163565851086396
0.25,0.6,2.4,0.39,0.2533124306069483,0.001,1.4249991209057806,3.9621902650595606
0.25,0.6,2.4,0.39,0.26269437248127975,0.001,1.4287097933130342,3.8439201012101494
0.25,0.6,2.4,0.39,0.27207631435561114,0.001,1.432257289262635,3.6249376319510938
0.25,0.6,2.4,0.39,0.2814582562299426,0.001,1.4356514937238836,3.478528628132369
0.25,0.6,2.4,0.39,0.290840198104274,0.001,1.4388852108068824,3.38370122959699
0.25,0.6,2.4,0.39,0.3002221399786054,0.001,1.4419223549024205,3.6417945753903966
0.25,0.6,2.4,0.39,0.30960408185293686,0.001,1.4448423526974135,3.49070295932649
0.25,0.6,2.4,0.39,0.31898602372726825,0.001,1.4476807786088983,3.377053272477958
0.25,0.6,2.4,0.39,0.3283679656015997,0.001,1.4503802137502293,3.3696308412019715
0.25,0.6,2.4,0.39,0.3377499074759311,0.001,1.4529688968151333,3.281677789292992
0.25,0.6,2.4,0.39,0.34713184935026253,0.001,1.4554765706983495,3.219073607741947
0.25,0.6,2.4,0.39,0.3565137912245939,0.001,1.4578460062019352,3.3031849443938817
0.25,0.6,2.4,0.39,0.36589573309892537,0.001,1.4601319431846131,3.2616016302718465
0.25,0.6,2.4,0.39,0.37527767497325676,0.001,1.4622868569702112,3.205209769135716
0.25,0.6,2.4,0.40625,0.00938194187433142,0.001,1.3765502850442124,82.02529670963912
0.25,0.6,2.4,0.40625,0.01876388374866284,0.001,1.3766673120962918,48.79421136939505
0.25,0.6,2.4,0.40625,0.02814582562299426,0.001,1.376755825309344,34.030257812519395
0.25,0.6,2.4,0.40625,0.03752776749732568,0.001,1.3767663471372205,26.306126963066212
0.25,0.6,2.4,0.40625,0.046909709371657095,0.001,1.3763172068709748,21.42672193508609
0.25,0.6,2.4,0.40625,0.05629165124598852,0.001,1.3760124399310878,18.474907720782056
0.25,0.6,2.4,0.40625,0.06567359312031994,0.001,1.3759016618914715,15.941577722654507
0.25,0.6,2.4,0.40625,0.07505553499465135,0.001,1.3758553874073138,13.946489262882794
0.25,0.6,2.4,0.40625,0.08443747686898277,0.001,1.375842367071456,12.395729922761243
0.25,0.6,2.4,0.40625,0.09381941874331419,0.001,1.3758323645043764,11.183194042172842
0.25,0.6,2.4,0.40625,0.10320136061764561,0.001,1.3758138428903697,10.13765549662995
0.25,0.6,2.4,0.40625,0.11258330249197704,0.001,1.3757744441383726,9.299814521092648
0.25,0.6,2.4,0.40625,0.12196524436630846,0.001,1.375714509061699,8.554658188027487
0.25,0.6,2.4,0.40625,0.13134718624063987,0.001,1.3756316379092077,7.938278841461302
0.25,0.6,2.4,0.40625,0.1407291281149713,0.001,1.3755294853281161,7.382012194850907
0.25,0.6,2.4,0.40625,0.1501110699893027,0.001,1.3762475637212197,7.021551403198571
0.25,0.6,2.4,0.40625,0.15949301186363413,0.001,1.3780684094013804,6.612641594791725
0.25,0.6,2.4,0.40625,0.16887495373796554,0.001,1.3805099429324006,6.227270388089269
0.25,0.6,2.4,0.40625,0.17825689561229696,0.001,1.3834046971655791,5.932449660257101
0.25,0.6,2.4,0.40625,0.18763883748662838,0.001,1.3866706380398552,5.601705017485923
0.25,0.6,2.4,0.40625,0.1970207793609598,0.001,1.3901339496975957,5.407255822375881
0.25,0.6,2.4,0.40625,0.20640272123529121,0.001,1.393692363071004,5.1281167532915966
0.25,0.6,2.4,0.40625,0.21578466310962263,0.001,1.3973871523146364,4.805812902569934
0.25,0.6,2.4,0.40625,0.22516660498395408,0.001,1.4014343149573514,4.5365042292580995
0.25,0.6,2.4,0.40625,0.2345485468582855,0.001,1.4070033202724848,4.288556067111935
0.25,0.6,2.4,0.40625,0.2439304887326169,0.001,1.412659272492878,4.355404683553977
0.25,0.6,2.4,0.40625,0.2533124306069483,0.001,1.4173373651285714,4.1080574352420465
0.25,0.6,2.4,0.40625,0.26269437248127975,0.001,1.42144483421435,4.034415687938759
0.25,0.6,2.4,0.40625,0.27207631435561114,0.001,1.4252450189384114,3.8369364771759473
0.25,0.6,2.4,0.40625,0.2814582562299426,0.001,1.428783242205661,3.5888618887716377
0.25,0.6,2.4,0.40625,0.290840198104274,0.001,1.432180293863337,3.4425557437552667
0.25,0.6,2.4,0.40625,0.3002221399786054,0.001,1.4354500268751822,3.3145804334003013
0.25,0.6,2.4,0.40625,0.30960408185293686,0.001,1.4385655006182967,3.23430300966619
0.25,0.6,2.4,0.40625,0.31898602372726825,0.001,1.4414967587560628,3.5245355494226818
0.25,0.6,2.4,0.40625,0.3283679656015997,0.001,1.4443339955710255,3.3605027338953866
0.25,0.6,2.4,0.40625,0.3377499074759311,0.001,1.447089422457534,3.2625002737958564
0.25,0.6,2.4,0.40625,0.34713184935026253,0.001,1.4497130670432254,3.268105177340245
0.25,0.6,2.4,0.40625,0.3565137912245939,0.001,1.4522334120954516,3.1868993053571075
0.25,0.6,2.4,0.40625,0.36589573309892537,0.001,1.4546780104519625,3.130926992104387
0.25,0.6,2.4,0.40625,0.37527767497325676,0.001,1.4569962596109665,3.186086374681237
0.25,0.6,2.4,0.4225,0.00938194187433142,0.001,1.8788869183265473,-382.210019173649
0.25,0.6,2.4,0.4225,0.01876388374866284,0.001,1.3725664805623055,50.03313898311434
0.25,0.6,2.4,0.4225,0.02814582562299426,0.001,1.3726556247794441,34.72358076193109
0.25,0.6,2.4,0.4225,0.03752776749732568,0.001,1.3724553840346845,26.88556840355269
0.25,0.6,2.4,0.4225,0.046909709371657095,0.001,1.3720729251338466,21.889052447187645
0.25,0.6,2.4,0.4225,0.05629165124598852,0.001,1.3718718411873898,18.492995287785675
0.25,0.6,2.4,0.4225,0.06567359312031994,0.001,1.3718277408635549,16.257210248689436
0.25,0.6,2.4,0.4225,0.07505553499465135,0.001,1.3718758784750276,14.22392427972563
0.25,0.6,2.4,0.4225,0.08443747686898277,0.001,1.3719603437485928,12.639810402280663
0.25,0.6,2.4,0.4225,0.09381941874331419,0.001,1.3720514908357566,11.413334896670627
0.25,0.6,2.4,0.4225,0.10320136061764561,0.001,1.3721362895364957,10.347729882777895
0.25,0.6,2.4,0.4225,0.11258330249197704,0.001,1.3722005780900324,9.495016019738268
0.25,0.6,2.4,0.4225,0.12196524436630846,0.001,1.3722429992867673,8.734306852040485
0.25,0.6,2.4,0.4225,0.13134718624063987,0.001,1.3722603026111426,8.104324574022897
0.25,0.6,2.4,0.4225,0.1407291281149713,0.001,1.3722547838830232,7.535485919039067
0.25,0.6,2.4,0.4225,0.1501110699893027,0.001,1.3722266843187456,7.065823902905585
0.25,0.6,2.4,0.4225,0.15949301186363413,0.001,1.373236080652774,6.732625627187579
0.25,0.6,2.4,0.4225,0.16887495373796554,0.001,1.3751385239990466,6.3703906642157095
0.25,0.6,2.4,0.4225,0.17825689561229696,0.001,1.3775962285232397,6.011295054099137
0.25,0.6,2.4,0.4225,0.18763883748662838,0.001,1.38047646031108,5.726601386367686
0.25,0.6,2.4,0.4225,0.1970207793609598,0.001,1.3836815975880778,5.398323617441544
0.25,0.6,2.4,0.4225,0.20640272123529121,0.001,1.387091928303428,5.201135905311517
0.25,0.6,2.4,0.4225,0.21578466310962263,0.001,1.390601074657268,4.97632161764065
0.25,0.6,2.4,0.4225,0.22516660498395408,0.001,1.394249194499729,4.739772858730023
0.25,0.6,2.4,0.4225,0.2345485468582855,0.001,1.3982498518087758,4.4474050257618645
0.25,0.6,2.4,0.4225,0.2439304887326169,0.001,1.4035232746661854,4.211085937623733
0.25,0.6,2.4,0.4225,0.2533124306069483,0.001,1.4091566829753233,4.089517163090505
0.25,0.6,2.4,0.4225,0.26269437248127975,0.001,1.4138617798705084,4.0392153287635
0.25,0.6,2.4,0.4225,0.27207631435561114,0.001,1.4180035316145931,3.8585214658616196
0.25,0.6,2.4,0.4225,0.2814582562299426,0.001,1.421856017912449,3.674339990775035
0.25,0.6,2.4,0.4225,0.290840198104274,0.001,1.4253933364057676,3.6378737000588792
0.25,0.6,2.4,0.4225,0.3002221399786054,0.001,1.4287872996077726,3.4095155226762275
0.25,0.6,2.4,0.4225,0.30960408185293686,0.001,1.4320586873390404,3.283380361137038
0.25,0.6,2.4,0.4225,0.31898602372726825,0.001,1.4352105668964432,3.195407583339415
0.25,0.6,2.4,0.4225,0.3283679656015997,0.001,1.4382270097184164,3.1172165454101997
0.25,0.6,2.4,0.4225,0.3377499074759311,0.001,1.4410669447442879,3.4177776412146623
0.25,0.6,2.4,0.4225,0.34713184935026253,0.001,1.4438276526473524,3.2477097556401024
0.25,0.6,2.4,0.4225,0.3565137912245939,0.001,1.4465064392521807,3.1601858042120767
0.25,0.6,2.4,0.4225,0.36589573309892537,0.001,1.4490606453891317,3.1750900369154462
0.25,0.6,2.4,0.4225,0.37527767497325676,0.001,1.4515174444819514,3.101544454897238
0.25,0.6,2.4,0.43875000000000003,0.00938194187433142,0.001,1.8919375388264539,-382.7312560726254
0.25,0.6,2.4,0.43875000000000003,0.01876388374866284,0.001,0.779715591773838,2720.855604085452
0.25,0.6,2.4,0.43875000000000003,0.02814582562299426,0.001,0.7911261226839849,2658.479831339639
0.25,0.6,2.4,0.43875000000000003,0.03752776749732568,0.001,1.368068459874941,27.399469801920123
0.25,0.6,2.4,0.43875000000000003,0.046909709371657095,0.001,1.3677800538440368,22.358957630738228
0.25,0.6,2.4,0.43875000000000003,0.05629165124598852,0.001,1.3676825098695546,18.629917671086933
0.25,0.6,2.4,0.43875000000000003,0.06567359312031994,0.001,1.3677127192202096,16.582928227043713
0.25,0.6,2.4,0.43875000000000003,0.07505553499465135,0.001,1.3678549096142727,14.508640607466194
0.25,0.6,2.4,0.43875000000000003,0.08443747686898277,0.001,1.3680349584746732,12.884785871556373
0.25,0.6,2.4,0.43875000000000003,0.09381941874331419,0.001,1.3682240038216316,11.642327200779107
0.25,0.6,2.4,0.43875000000000003,0.10320136061764561,0.001,1.3684085439957758,10.556587764740279
0.25,0.6,2.4,0.43875000000000003,0.11258330249197704,0.001,1.368573809352387,9.688000188177229
0.25,0.6,2.4,0.43875000000000003,0.12196524436630846,0.001,1.3687164021790381,8.912050941193137
0.25,0.6,2.4,0.43875000000000003,0.13134718624063987,0.001,1.3688318728111415,8.272291596055142
0.25,0.6,2.4,0.43875000000000003,0.1407291281149713,0.001,1.368921560492941,7.693352417992441
0.25,0.6,2.4,0.43875000000000003,0.1501110699893027,0.001,1.3689856446296238,7.2028383448852535
0.25,0.6,2.4,0.43875000000000003,0.15949301186363413,0.001,1.3690859363504586,6.809888613896691
0.25,0.6,2.4,0.43875000000000003,0.16887495373796554,0.001,1.3703152512087329,6.479211335011933
0.25,0.6,2.4,0.43875000000000003,0.17825689561229696,0.001,1.3722923483751313,6.14294334910149
0.25,0.6,2.4,0.43875000000000003,0.18763883748662838,0.001,1.374760458317604,5.816966257707131
0.25,0.6,2.4,0.43875000000000003,0.1970207793609598,0.001,1.37761401043428,5.542873359036163
0.25,0.6,2.4,0.43875000000000003,0.20640272123529121,0.001,1.3807645535782753,5.243672887976131
0.25,0.6,2.4,0.43875000000000003,0.21578466310962263,0.001,1.3841157848784729,4.99151921702336
0.25,0.6,2.4,0.43875000000000003,0.22516660498395408,0.001,1.387583011997505,4.834587200795668
0.25,0.6,2.4,0.43875000000000003,0.2345485468582855,0.001,1.3912068661916004,4.643651702809919
0.25,0.6,2.4,0.43875000000000003,0.2439304887326169,0.001,1.395144041303965,4.360643033138315
0.25,0.6,2.4,0.43875000000000003,0.2533124306069483,0.001,1.4001673840102724,4.126250006979937
0.25,0.6,2.4,0.43875000000000003,0.26269437248127975,0.001,1.4057208930681204,3.914959935368851
0.25,0.6,2.4,0.43875000000000003,0.27207631435561114,0.001,1.4104537999629345,4.024443358994341
0.25,0.6,2.4,0.43875000000000003,0.2814582562299426,0.001,1.414634545052065,3.810085528858624
0.25,0.6,2.4,0.43875000000000003,0.290840198104274,0.001,1.4185047088728953,3.6355877817949613
0.25,0.6,2.4,0.43875000000000003,0.3002221399786054,0.001,1.422094035103985,3.507826203442902
0.25,0.6,2.4,0.43875000000000003,0.30960408185293686,0.001,1.4254716426727725,3.4576537987262546
0.25,0.6,2.4,0.43875000000000003,0.31898602372726825,0.001,1.4287414237106393,3.255212714918857
0.25,0.6,2.4,0.43875000000000003,0.3283679656015997,0.001,1.4319048408481905,3.143339334080902
0.25,0.6,2.4,0.43875000000000003,0.3377499074759311,0.001,1.4349515913490016,3.0815816901476856
0.25,0.6,2.4,0.43875000000000003,0.34713184935026253,0.001,1.4378785065854613,3.010465538045831
0.25,0.6,2.4,0.43875000000000003,0.3565137912245939,0.001,1.4406357838920885,3.319984654536686
0.25,0.6,2.4,0.43875000000000003,0.36589573309892537,0.001,1.4433251623595833,3.149328290399452
0.25,0.6,2.4,0.43875000000000003,0.37527767497325676,0.001,1.44593291708354,3.068353888171605
0.25,0.6,2.4,0.455,0.00938194187433142,0.001,1.9087155310642054,-383.2533939036093
0.25,0.6,2.4,0.455,0.01876388374866284,0.001,0.7571300388778421,2884.6854716476273
0.25,0.6,2.4,0.455,0.02814582562299426,0.001,0.7733412370177722,2787.3460288708
0.25,0.6,2.4,0.455,0.03752776749732568,0.001,0.7855923574813358,2710.9922151757733
0.25,0.6,2.4,0.455,0.046909709371657095,0.001,0.7969562253360597,2644.895146937429
0.25,0.6,2.4,0.455,0.05629165124598852,0.001,1.3634341710071936,19.047586502140614
0.25,0.6,2.4,0.455,0.06567359312031994,0.001,1.3635528412360396,16.929362762569223
0.25,0.6,2.4,0.455,0.07505553499465135,0.001,1.3637934346196459,14.815907131657521
0.25,0.6,2.4,0.455,0.08443747686898277,0.001,1.3640692227023576,13.161523176537465
0.25,0.6,2.4,0.455,0.09381941874331419,0.001,1.3643543787558634,11.902363506629404
0.25,0.6,2.4,0.455,0.10320136061764561,0.001,1.3646359967304382,10.795258314270315
0.25,0.6,2.4,0.455,0.11258330249197704,0.001,1.364898819549679,9.911425444172265
0.25,0.6,2.4,0.455,0.12196524436630846,0.001,1.3651384494999477,9.119620447957308
0.25,0.6,2.4,0.455,0.13134718624063987,0.001,1.365350096862293,8.465865843227045
0.25,0.6,2.4,0.455,0.1407291281149713,0.001,1.3655338232115006,7.872444121924868
0.25,0.6,2.4,0.455,0.1501110699893027,0.001,1.3656891415821426,7.371293356266059
0.25,0.6,2.4,0.455,0.15949301186363413,0.001,1.3658191010700256,6.912119492856288
0.25,0.6,2.4,0.455,0.16887495373796554,0.001,1.3660932327150421,6.592421720707329
0.25,0.6,2.4,0.455,0.17825689561229696,0.001,1.3674813935349177,6.264338239354523
0.25,0.6,2.4,0.455,0.18763883748662838,0.001,1.3695099324733613,5.929170663436308
0.25,0.6,2.4,0.455,0.1970207793609598,0.001,1.3719902422450336,5.632501642015981
0.25,0.6,2.4,0.455,0.20640272123529121,0.001,1.3748151078013708,5.39161712905883
0.25,0.6,2.4,0.455,0.21578466310962263,0.001,1.3779237948739436,5.118975494204357
0.25,0.6,2.4,0.455,0.22516660498395408,0.001,1.3812213409780905,4.867162517637576
0.25,0.6,2.4,0.455,0.2345485468582855,0.001,1.3846342885212597,4.640803602392077
0.25,0.6,2.4,0.455,0.2439304887326169,0.001,1.3882376448802223,4.5117385610283725
0.25,0.6,2.4,0.455,0.2533124306069483,0.001,1.3921163656139395,4.348605511738788
0.25,0.6,2.4,0.455,0.26269437248127975,0.001,1.3969217981036115,4.057598936809543
0.25,0.6,2.4,0.455,0.27207631435561114,0.001,1.402345791874227,3.857600758020989
0.25,0.6,2.4,0.455,0.2814582562299426,0.001,1.407144323719022,3.767038034905018
0.25,0.6,2.4,0.455,0.290840198104274,0.001,1.411326776802993,3.7580535978743037
0.25,0.6,2.4,0.455,0.3002221399786054,0.001,1.4152214385066586,3.6026260500775265
0.25,0.6,2.4,0.455,0.30960408185293686,0.001,1.4188273868902774,3.4485854663518825
0.25,0.6,2.4,0.455,0.31898602372726825,0.001,1.4222391764904478,3.3874281074700923
0.25,0.6,2.4,0.455,0.3283679656015997,0.001,1.4254951950816648,3.3013085630179484
0.25,0.6,2.4,0.455,0.3377499074759311,0.001,1.4286596059551038,3.1191763113199324
0.25,0.6,2.4,0.455,0.34713184935026253,0.001,1.4317274711757961,3.0193719029777024
0.25,0.6,2.4,0.455,0.3565137912245939,0.001,1.434679261324469,2.968440298747651
0.25,0.6,2.4,0.455,0.36589573309892537,0.001,1.437523601439352,2.9078506728129287
0.25,0.6,2.4,0.455,0.37527767497325676,0.001,1.4402052959184035,3.2201204600464006
0.25,0.6,2.4,0.47125,0.00938194187433142,0.001,1.9262599715157778,-383.6021164231337
0.25,0.6,2.4,0.47125,0.01876388374866284,0.001,0.7382140215592581,3027.97575420571
0.25,0.6,2.4,0.47125,0.02814582562299426,0.001,0.751878063517494,2945.2905957847975
0.25,0.6,2.4,0.47125,0.03752776749732568,0.001,0.7671529069721527,2842.9049453022044
0.25,0.6,2.4,0.47125,0.046909709371657095,0.001,0.7813651786635197,2753.48559445915
0.25,0.6,2.4,0.47125,0.05629165124598852,0.001,0.793547861532776,2679.874268423617
0.25,0.6,2.4,0.47125,0.06567359312031994,0.001,1.3593240649327099,17.184224821881934
0.25,0.6,2.4,0.47125,0.07505553499465135,0.001,1.3596725332646988,15.080792408764
0.25,0.6,2.4,0.47125,0.08443747686898277,0.001,1.3600516717820677,13.390765363603524
0.25,0.6,2.4,0.47125,0.09381941874331419,0.001,1.3604366677522508,12.109517703088345
0.25,0.6,2.4,0.47125,0.10320136061764561,0.001,1.360816786211146,10.981335035933768
0.25,0.6,2.4,0.47125,0.11258330249197704,0.001,1.361177768459991,10.082225093303745
0.25,0.6,2.4,0.47125,0.12196524436630846,0.001,1.361514613842085,9.27512405687386
0.25,0.6,2.4,0.47125,0.13134718624063987,0.001,1.3618223550970856,8.609692177892144
0.25,0.6,2.4,0.47125,0.1407291281149713,0.001,1.3620998537286977,8.004668496172219
0.25,0.6,2.4,0.47125,0.1501110699893027,0.001,1.3623462059612212,7.496325458497928
0.25,0.6,2.4,0.47125,0.15949301186363413,0.001,1.3625637577781131,7.031334494557514
0.25,0.6,2.4,0.47125,0.16887495373796554,0.001,1.3627537619716787,6.631584965984029
0.25,0.6,2.4,0.47125,0.17825689561229696,0.001,1.3632205564524202,6.3523674722567245
0.25,0.6,2.4,0.47125,0.18763883748662838,0.001,1.3647244422171796,6.070974818987964
0.25,0.6,2.4,0.47125,0.1970207793609598,0.001,1.3667960658530993,5.788352347339451
0.25,0.6,2.4,0.47125,0.20640272123529121,0.001,1.369278568248135,5.465489498153354
0.25,0.6,2.4,0.47125,0.21578466310962263,0.001,1.3720872383596094,5.245367088955206
0.25,0.6,2.4,0.47125,0.22516660498395408,0.001,1.3751528639377089,4.977475201366511
0.25,0.6,2.4,0.47125,0.2345485468582855,0.001,1.3783963800002277,4.743179254275513
0.25,0.6,2.4,0.47125,0.2439304887326169,0.001,1.3817582348467903,4.511607300259564
0.25,0.6,2.4,0.47125,0.2533124306069483,0.001,1.3853251668879611,4.365724597952141
0.25,0.6,2.4,0.47125,0.26269437248127975,0.001,1.389180170207041,4.220645218430829
0.25,0.6,2.4,0.47125,0.27207631435561114,0.001,1.3937803780430968,3.992968128590508
0.25,0.6,2.4,0.47125,0.2814582562299426,0.001,1.3990589821390305,3.7881914555677456
0.25,0.6,2.4,0.47125,0.290840198104274,0.001,1.4038755091136406,3.6175152480303034
0.25,0.6,2.4,0.47125,0.3002221399786054,0.001,1.4080824754888894,3.7520899630199955
0.25,0.6,2.4,0.47125,0.30960408185293686,0.001,1.41200490347414,3.5473024032225937
0.25,0.6,2.4,0.47125,0.31898602372726825,0.001,1.415617209315089,3.4208013750495905
0.25,0.6,2.4,0.47125,0.3283679656015997,0.001,1.41906044958132,3.285787842730809
0.25,0.6,2.4,0.47125,0.3377499074759311,0.001,1.4223283205487987,3.28057791735066
0.25,0.6,2.4,0.47125,0.34713184935026253,0.001,1.4254820044049887,3.129639126952393
0.25,0.6,2.4,0.47125,0.3565137912245939,0.001,1.4285506458356636,2.9981672878021364
0.25,0.6,2.4,0.47125,0.36589573309892537,0.001,1.4315322478285801,2.9088988983158726
0.25,0.6,2.4,0.47125,0.37527767497325676,0.001,1.4343966735495763,2.868027266007149
0.25,0.6,2.4,0.48750000000000004,0.00938194187433142,0.001,1.9441141634622428,-383.86264382569516
0.25,0.6,2.4,0.48750000000000004,0.01876388374866284,0.001,1.9252708324202576,-383.4077391631801
0.25,0.6,2.4,0.48750000000000004,0.02814582562299426,0.001,0.732091040004846,3095.748548030639
0.25,0.6,2.4,0.48750000000000004,0.03752776749732568,0.001,0.7478690620059806,2988.8646020356214
0.25,0.6,2.4,0.48750000000000004,0.046909709371657095,0.001,0.7617253104511567,2893.1481692168045
0.25,0.6,2.4,0.48750000000000004,0.05629165124598852,0.001,0.7776438024104121,2791.6269769140386
0.25,0.6,2.4,0.48750000000000004,0.06567359312031994,0.001,0.7905628699339312,2710.315469948135
0.25,0.6,2.4,0.48750000000000004,0.07505553499465135,0.001,0.8036874218965706,2627.2382947509627
0.25,0.6,2.4,0.48750000000000004,0.08443747686898277,0.001,1.3559625137893159,13.654249606437322
0.25,0.6,2.4,0.48750000000000004,0.09381941874331419,0.001,1.356454917106159,12.348486096082206
0.25,0.6,2.4,0.48750000000000004,0.10320136061764561,0.001,1.3569364573778666,11.19733676728359
0.25,0.6,2.4,0.48750000000000004,0.11258330249197704,0.001,1.3573958202752094,10.28218400059854
0.25,0.6,2.4,0.48750000000000004,0.12196524436630846,0.001,1.3578290118130425,9.458432632182975
0.25,0.6,2.4,0.48750000000000004,0.13134718624063987,0.001,1.3582315110796461,8.779976551360306
0.25,0.6,2.4,0.48750000000000004,0.1407291281149713,0.001,1.3586012425833032,8.162786050924302
0.25,0.6,2.4,0.48750000000000004,0.1501110699893027,0.001,1.3589383293172572,7.6415176849265585
